 b, c, e, f
5095, Note_on_c, 54, 0
5100, Note_on_c, 55, 80
5150, Note_on_c, 55, 0
5160, Note_on_c, 57, 80
5261, Note_on_c, 57, 0
5280, Note_on_c, 55, 80
5389, Note_on_c, 55, 0
5400, Note_on_c, 59, 80
5400, Note_on_c, 62, 80
5509, Note_on_c, 62, 0
5509, Note_on_c, 59, 0
5520, Note_on_c, 52, 80
5629, Note_on_c, 52, 0
5640, Note_on_c, 59, 80
5640, Note_on_c, 64, 80
5749, Note_on_c, 64, 0
5749, Note_on_c, 59, 0
5760, Note_on_c, 43, 80
5760, Note_on_c, 55, 80
5866, Note_on_c, 55, 0
5866, Note_on_c, 43, 0
5880, Note_on_c, 52, 80
5880, Note_on_c, 40, 80
5986, Note_on_c, 40, 0
5986, Note_on_c, 52, 0
6000, Note_on_c, 42, 80
6000, Note_on_c, 54, 80
6106, Note_on_c, 54, 0
6106, Note_on_c, 42, 0
6120, Note_on_c, 50, 80
6120, Note_on_c, 38, 80
6226, Note_on_c, 38, 0
6226, Note_on_c, 50, 0
6240, Note_on_c, 39, 80
6240, Note_on_c, 51, 80
6346, Note_on_c, 51, 0
6346, Note_on_c, 39, 0
6360, Note_on_c, 47, 80
6360, Note_on_c, 35, 80
6466, Note_on_c, 35, 0
6466, Note_on_c, 47, 0
6480, Note_on_c, 43, 80
6480, Note_on_c, 31, 80
6533, Note_on_c, 31, 0
6533, Note_on_c, 43, 0
6540, Note_on_c, 30, 80
6540, Note_on_c, 42, 80
6593, Note_on_c, 42, 0
6593, Note_on_c, 30, 0
6600, Note_on_c, 40, 80
6600, Note_on_c, 28, 80
6701, Note_on_c, 28, 0
6701, Note_on_c, 40, 0
6720, Note_on_c, 32, 80
6720, Note_on_c, 44, 80
6829, Note_on_c, 44, 0
6829, Note_on_c, 32, 0
6840, Note_on_c, 35, 80
6840, Note_on_c, 47, 80
6949, Note_on_c, 47, 0
6949, Note_on_c, 35, 0
6960, Note_on_c, 37, 80
6960, Note_on_c, 49, 80
7069, Note_on_c, 49, 0
7069, Note_on_c, 37, 0
7080, Note_on_c, 33, 80
7080, Note_on_c, 45, 80
7181, Note_on_c, 45, 0
7181, Note_on_c, 33, 0
7200, Note_on_c, 38, 80
7200, Note_on_c, 50, 80
7309, Note_on_c, 50, 0
7309, Note_on_c, 38, 0
7320, Note_on_c, 57, 80
7375, Note_on_c, 57, 0
7380, Note_on_c, 59, 80
7435, Note_on_c, 59, 0
7440, Note_on_c, 57, 80
7495, Note_on_c, 57, 0
7500, Note_on_c, 55, 80
7555, Note_on_c, 55, 0
7560, Note_on_c, 54, 80
7615, Note_on_c, 54, 0
7620, Note_on_c, 52, 80
7675, Note_on_c, 52, 0
7680, Note_on_c, 50, 80
7789, Note_on_c, 50, 0
7800, Note_on_c, 62, 80
7800, Note_on_c, 57, 80
7800, Note_on_c, 66, 80
7909, Note_on_c, 66, 0
7909, Note_on_c, 57, 0
7909, Note_on_c, 62, 0
7920, Note_on_c, 45, 80
8029, Note_on_c, 45, 0
8040, Note_on_c, 62, 80
8040, Note_on_c, 66, 80
8040, Note_on_c, 57, 80
8149, Note_on_c, 57, 0
8149, Note_on_c, 66, 0
8149, Note_on_c, 62, 0
8160, Note_on_c, 50, 80
8269, Note_on_c, 50, 0
8280, Note_on_c, 57, 80
8280, Note_on_c, 62, 80
8280, Note_on_c, 66, 80
8389, Note_on_c, 66, 0
8389, Note_on_c, 62, 0
8389, Note_on_c, 57, 0
8400, Note_on_c, 45, 80
8509, Note_on_c, 45, 0
8520, Note_on_c, 66, 80
8520, Note_on_c, 62, 80
8520, Note_on_c, 57, 80
8621, Note_on_c, 57, 0
8621, Note_on_c, 62, 0
8621, Note_on_c, 66, 0
8640, Note_on_c, 50, 80
8749, Note_on_c, 50, 0
8760, Note_on_c, 57, 80
8760, Note_on_c, 66, 80
8760, Note_on_c, 62, 80
8869, Note_on_c, 62, 0
8869, Note_on_c, 66, 0
8869, Note_on_c, 57, 0
8880, Note_on_c, 54, 80
8989, Note_on_c, 54, 0
9000, Note_on_c, 57, 80
9000, Note_on_c, 66, 80
9000, Note_on_c, 60, 80
9101, Note_on_c, 60, 0
9101, Note_on_c, 66, 0
9101, Note_on_c, 57, 0
9120, Note_on_c, 52, 80
9229, Note_on_c, 52, 0
9240, Note_on_c, 61, 80
9240, Note_on_c, 67, 80
9240, Note_on_c, 57, 80
9349, Note_on_c, 57, 0
9349, Note_on_c, 67, 0
9349, Note_on_c, 61, 0
9360, Note_on_c, 45, 80
9469, Note_on_c, 45, 0
9480, Note_on_c, 57, 80
9480, Note_on_c, 67, 80
9480, Note_on_c, 61, 80
9589, Note_on_c, 61, 0
9589, Note_on_c, 67, 0
9589, Note_on_c, 57, 0
9600, Note_on_c, 52, 80
9709, Note_on_c, 52, 0
9720, Note_on_c, 67, 80
9720, Note_on_c, 61, 80
9720, Note_on_c, 57, 80
9829, Note_on_c, 57, 0
9829, Note_on_c, 61, 0
9829, Note_on_c, 67, 0
9840, Note_on_c, 45, 80
9949, Note_on_c, 45, 0
9960, Note_on_c, 61, 80
9960, Note_on_c, 67, 80
9960, Note_on_c, 57, 80
10069, Note_on_c, 57, 0
10069, Note_on_c, 67, 0
10069, Note_on_c, 61, 0
10080, Note_on_c, 52, 80
10189, Note_on_c, 52, 0
10200, Note_on_c, 67, 80
10200, Note_on_c, 61, 80
10200, Note_on_c, 57, 80
10309, Note_on_c, 57, 0
10309, Note_on_c, 61, 0
10309, Note_on_c, 67, 0
10320, Note_on_c, 49, 80
10375, Note_on_c, 49, 0
10380, Note_on_c, 47, 80
10435, Note_on_c, 47, 0
10440, Note_on_c, 45, 80
10541, Note_on_c, 45, 0
10560, Note_on_c, 52, 80
10669, Note_on_c, 52, 0
10680, Note_on_c, 61, 80
10680, Note_on_c, 67, 80
10789, Note_on_c, 67, 0
10789, Note_on_c, 61, 0
10800, Note_on_c, 57, 80
10903, Note_on_c, 57, 0
10920, Note_on_c, 59, 80
11023, Note_on_c, 59, 0
11040, Note_on_c, 57, 80
11149, Note_on_c, 57, 0
11160, Note_on_c, 66, 80
11160, Note_on_c, 62, 80
11261, Note_on_c, 62, 0
11261, Note_on_c, 66, 0
11280, Note_on_c, 45, 80
11335, Note_on_c, 45, 0
11340, Note_on_c, 47, 80
11395, Note_on_c, 47, 0
11400, Note_on_c, 49, 80
11455, Note_on_c, 49, 0
11460, Note_on_c, 52, 80
11515, Note_on_c, 52, 0
11520, Note_on_c, 50, 80
11629, Note_on_c, 50, 0
11640, Note_on_c, 66, 80
11640, Note_on_c, 57, 80
11640, Note_on_c, 62, 80
11749, Note_on_c, 62, 0
11749, Note_on_c, 57, 0
11749, Note_on_c, 66, 0
11760, Note_on_c, 45, 80
11869, Note_on_c, 45, 0
11880, Note_on_c, 62, 80
11880, Note_on_c, 66, 80
11880, Note_on_c, 57, 80
11989, Note_on_c, 57, 0
11989, Note_on_c, 66, 0
11989, Note_on_c, 62, 0
12000, Note_on_c, 50, 80
12109, Note_on_c, 50, 0
12120, Note_on_c, 66, 80
12120, Note_on_c, 62, 80
12120, Note_on_c, 57, 80
12229, Note_on_c, 57, 0
12229, Note_on_c, 62, 0
12229, Note_on_c, 66, 0
12240, Note_on_c, 45, 80
12349, Note_on_c, 45, 0
12360, Note_on_c, 66, 80
12360, Note_on_c, 62, 80
12360, Note_on_c, 57, 80
12461, Note_on_c, 57, 0
12461, Note_on_c, 62, 0
12461, Note_on_c, 66, 0
12480, Note_on_c, 50, 80
12589, Note_on_c, 50, 0
12600, Note_on_c, 62, 80
12600, Note_on_c, 57, 80
12600, Note_on_c, 66, 80
12709, Note_on_c, 66, 0
12709, Note_on_c, 57, 0
12709, Note_on_c, 62, 0
12720, Note_on_c, 54, 80
12775, Note_on_c, 54, 0
12780, Note_on_c, 55, 80
12830, Note_on_c, 55, 0
12840, Note_on_c, 57, 80
12941, Note_on_c, 57, 0
12960, Note_on_c, 55, 80
13069, Note_on_c, 55, 0
13080, Note_on_c, 59, 80
13080, Note_on_c, 62, 80
13189, Note_on_c, 62, 0
13189, Note_on_c, 59, 0
13200, Note_on_c, 52, 80
13309, Note_on_c, 52, 0
13320, Note_on_c, 59, 80
13320, Note_on_c, 64, 80
13429, Note_on_c, 64, 0
13429, Note_on_c, 59, 0
13440, Note_on_c, 43, 80
13440, Note_on_c, 55, 80
13546, Note_on_c, 55, 0
13546, Note_on_c, 43, 0
13560, Note_on_c, 52, 80
13560, Note_on_c, 40, 80
13666, Note_on_c, 40, 0
13666, Note_on_c, 52, 0
13680, Note_on_c, 42, 80
13680, Note_on_c, 54, 80
13786, Note_on_c, 54, 0
13786, Note_on_c, 42, 0
13800, Note_on_c, 50, 80
13800, Note_on_c, 38, 80
13906, Note_on_c, 38, 0
13906, Note_on_c, 50, 0
13920, Note_on_c, 39, 80
13920, Note_on_c, 51, 80
14026, Note_on_c, 51, 0
14026, Note_on_c, 39, 0
14040, Note_on_c, 47, 80
14040, Note_on_c, 35, 80
14146, Note_on_c, 35, 0
14146, Note_on_c, 47, 0
14160, Note_on_c, 43, 80
14160, Note_on_c, 31, 80
14213, Note_on_c, 31, 0
14213, Note_on_c, 43, 0
14220, Note_on_c, 30, 80
14220, Note_on_c, 42, 80
14273, Note_on_c, 42, 0
14273, Note_on_c, 30, 0
14280, Note_on_c, 40, 80
14280, Note_on_c, 28, 80
14381, Note_on_c, 28, 0
14381, Note_on_c, 40, 0
14400, Note_on_c, 32, 80
14400, Note_on_c, 44, 80
14509, Note_on_c, 44, 0
14509, Note_on_c, 32, 0
14520, Note_on_c, 35, 80
14520, Note_on_c, 47, 80
14629, Note_on_c, 47, 0
14629, Note_on_c, 35, 0
14640, Note_on_c, 37, 80
14640, Note_on_c, 49, 80
14749, Note_on_c, 49, 0
14749, Note_on_c, 37, 0
14760, Note_on_c, 33, 80
14760, Note_on_c, 45, 80
14861, Note_on_c, 45, 0
14861, Note_on_c, 33, 0
14880, Note_on_c, 50, 80
14880, Note_on_c, 38, 80
14983, Note_on_c, 38, 0
14983, Note_on_c, 50, 0
15000, Note_on_c, 33, 80
15048, Note_on_c, 33, 0
15060, Note_on_c, 30, 80
15108, Note_on_c, 30, 0
15120, Note_on_c, 26, 80
15120, Note_on_c, 38, 80
15312, Note_on_c, 38, 0
15312, Note_on_c, 26, 0
15360, Note_on_c, 57, 80
15360, Note_on_c, 50, 80
15360, Note_on_c, 53, 80
15461, Note_on_c, 53, 0
15461, Note_on_c, 50, 0
15461, Note_on_c, 57, 0
15480, Note_on_c, 57, 80
15480, Note_on_c, 50, 80
15480, Note_on_c, 53, 80
15581, Note_on_c, 53, 0
15581, Note_on_c, 50, 0
15581, Note_on_c, 57, 0
15600, Note_on_c, 55, 80
15600, Note_on_c, 52, 80
15600, Note_on_c, 57, 80
15701, Note_on_c, 57, 0
15701, Note_on_c, 52, 0
15701, Note_on_c, 55, 0
15720, Note_on_c, 52, 80
15720, Note_on_c, 55, 80
15720, Note_on_c, 57, 80
15821, Note_on_c, 57, 0
15821, Note_on_c, 55, 0
15821, Note_on_c, 52, 0
15840, Note_on_c, 57, 80
15840, Note_on_c, 53, 80
15840, Note_on_c, 50, 80
15941, Note_on_c, 50, 0
15941, Note_on_c, 53, 0
15941, Note_on_c, 57, 0
15960, Note_on_c, 57, 80
15960, Note_on_c, 50, 80
15960, Note_on_c, 53, 80
16061, Note_on_c, 53, 0
16061, Note_on_c, 50, 0
16061, Note_on_c, 57, 0
16080, Note_on_c, 55, 80
16080, Note_on_c, 52, 80
16080, Note_on_c, 57, 80
16181, Note_on_c, 57, 0
16181, Note_on_c, 52, 0
16181, Note_on_c, 55, 0
16200, Note_on_c, 55, 80
16200, Note_on_c, 57, 80
16200, Note_on_c, 52, 80
16301, Note_on_c, 52, 0
16301, Note_on_c, 57, 0
16301, Note_on_c, 55, 0
16320, Note_on_c, 57, 80
16320, Note_on_c, 53, 80
16320, Note_on_c, 50, 80
16421, Note_on_c, 50, 0
16421, Note_on_c, 53, 0
16421, Note_on_c, 57, 0
16440, Note_on_c, 50, 80
16440, Note_on_c, 62, 80
16549, Note_on_c, 62, 0
16549, Note_on_c, 50, 0
16560, Note_on_c, 61, 80
16560, Note_on_c, 52, 80
16669, Note_on_c, 52, 0
16669, Note_on_c, 61, 0
16680, Note_on_c, 54, 80
16680, Note_on_c, 60, 80
16789, Note_on_c, 60, 0
16789, Note_on_c, 54, 0
16800, Note_on_c, 55, 80
16800, Note_on_c, 58, 80
16909, Note_on_c, 58, 0
16909, Note_on_c, 55, 0
16920, Note_on_c, 58, 80
16920, Note_on_c, 62, 80
17029, Note_on_c, 62, 0
17029, Note_on_c, 58, 0
17040, Note_on_c, 43, 80
17040, Note_on_c, 55, 80
17149, Note_on_c, 55, 0
17149, Note_on_c, 43, 0
17160, Note_on_c, 58, 80
17160, Note_on_c, 46, 80
17269, Note_on_c, 46, 0
17269, Note_on_c, 58, 0
17280, Note_on_c, 45, 80
17280, Note_on_c, 57, 80
17389, Note_on_c, 57, 0
17389, Note_on_c, 45, 0
17400, Note_on_c, 57, 80
17400, Note_on_c, 61, 80
17400, Note_on_c, 55, 80
17509, Note_on_c, 55, 0
17509, Note_on_c, 61, 0
17509, Note_on_c, 57, 0
17520, Note_on_c, 45, 80
17520, Note_on_c, 33, 80
17629, Note_on_c, 33, 0
17629, Note_on_c, 45, 0
17640, Note_on_c, 57, 80
17640, Note_on_c, 55, 80
17640, Note_on_c, 61, 80
17749, Note_on_c, 61, 0
17749, Note_on_c, 55, 0
17749, Note_on_c, 57, 0
17760, Note_on_c, 50, 80
17760, Note_on_c, 38, 80
17869, Note_on_c, 38, 0
17869, Note_on_c, 50, 0
17880, Note_on_c, 57, 80
17880, Note_on_c, 62, 80
17880, Note_on_c, 53, 80
17989, Note_on_c, 53, 0
17989, Note_on_c, 62, 0
17989, Note_on_c, 57, 0
18000, Note_on_c, 38, 80
18000, Note_on_c, 50, 80
18109, Note_on_c, 50, 0
18109, Note_on_c, 38, 0
18120, Note_on_c, 33, 80
18120, Note_on_c, 45, 80
18229, Note_on_c, 45, 0
18229, Note_on_c, 33, 0
18240, Note_on_c, 46, 80
18240, Note_on_c, 34, 80
18458, Note_on_c, 34, 0
18458, Note_on_c, 46, 0
18480, Note_on_c, 44, 80
18480, Note_on_c, 32, 80
18698, Note_on_c, 32, 0
18698, Note_on_c, 44, 0
18720, Note_on_c, 33, 80
18720, Note_on_c, 45, 80
19008, Note_on_c, 45, 0
19008, Note_on_c, 33, 0
19200, Note_on_c, 50, 80
19200, Note_on_c, 54, 80
19200, Note_on_c, 57, 80
19301, Note_on_c, 57, 0
19301, Note_on_c, 54, 0
19301, Note_on_c, 50, 0
19320, Note_on_c, 50, 80
19320, Note_on_c, 54, 80
19320, Note_on_c, 57, 80
19421, Note_on_c, 57, 0
19421, Note_on_c, 54, 0
19421, Note_on_c, 50, 0
19440, Note_on_c, 57, 80
19440, Note_on_c, 55, 80
19440, Note_on_c, 52, 80
19541, Note_on_c, 52, 0
19541, Note_on_c, 55, 0
19541, Note_on_c, 57, 0
19560, Note_on_c, 55, 80
19560, Note_on_c, 57, 80
19560, Note_on_c, 52, 80
19661, Note_on_c, 52, 0
19661, Note_on_c, 57, 0
19661, Note_on_c, 55, 0
19680, Note_on_c, 54, 80
19680, Note_on_c, 50, 80
19680, Note_on_c, 57, 80
19781, Note_on_c, 57, 0
19781, Note_on_c, 50, 0
19781, Note_on_c, 54, 0
19800, Note_on_c, 57, 80
19800, Note_on_c, 50, 80
19800, Note_on_c, 54, 80
19901, Note_on_c, 54, 0
19901, Note_on_c, 50, 0
19901, Note_on_c, 57, 0
19920, Note_on_c, 55, 80
19920, Note_on_c, 57, 80
19920, Note_on_c, 52, 80
20021, Note_on_c, 52, 0
20021, Note_on_c, 57, 0
20021, Note_on_c, 55, 0
20040, Note_on_c, 57, 80
20040, Note_on_c, 52, 80
20040, Note_on_c, 55, 80
20141, Note_on_c, 55, 0
20141, Note_on_c, 52, 0
20141, Note_on_c, 57, 0
20160, Note_on_c, 50, 80
20160, Note_on_c, 57, 80
20160, Note_on_c, 54, 80
20280, Note_on_c, 54, 0
20280, Note_on_c, 57, 0
20280, Note_on_c, 50, 0
20640, Note_on_c, 55, 80
20640, Note_on_c, 43, 80
20749, Note_on_c, 43, 0
20749, Note_on_c, 55, 0
20760, Note_on_c, 59, 80
20760, Note_on_c, 55, 80
20760, Note_on_c, 50, 80
20869, Note_on_c, 50, 0
20869, Note_on_c, 55, 0
20869, Note_on_c, 59, 0
20880, Note_on_c, 38, 80
20880, Note_on_c, 50, 80
20989, Note_on_c, 50, 0
20989, Note_on_c, 38, 0
21000, Note_on_c, 59, 80
21000, Note_on_c, 55, 80
21000, Note_on_c, 50, 80
21101, Note_on_c, 50, 0
21101, Note_on_c, 55, 0
21101, Note_on_c, 59, 0
21120, Note_on_c, 46, 80
21175, Note_on_c, 46, 0
21180, Note_on_c, 41, 80
21235, Note_on_c, 41, 0
21240, Note_on_c, 46, 80
21295, Note_on_c, 46, 0
21300, Note_on_c, 48, 80
21355, Note_on_c, 48, 0
21360, Note_on_c, 50, 80
21415, Note_on_c, 50, 0
21420, Note_on_c, 53, 80
21475, Note_on_c, 53, 0
21480, Note_on_c, 58, 80
21535, Note_on_c, 58, 0
21540, Note_on_c, 56, 80
21595, Note_on_c, 56, 0
21600, Note_on_c, 57, 80
21655, Note_on_c, 57, 0
21660, Note_on_c, 66, 80
21715, Note_on_c, 66, 0
21720, Note_on_c, 62, 80
21775, Note_on_c, 62, 0
21780, Note_on_c, 57, 80
21835, Note_on_c, 57, 0
21840, Note_on_c, 54, 80
21895, Note_on_c, 54, 0
21900, Note_on_c, 50, 80
21955, Note_on_c, 50, 0
21960, Note_on_c, 45, 80
22015, Note_on_c, 45, 0
22020, Note_on_c, 42, 80
22075, Note_on_c, 42, 0
22080, Note_on_c, 40, 80
22189, Note_on_c, 40, 0
22200, Note_on_c, 47, 80
22309, Note_on_c, 47, 0
22320, Note_on_c, 45, 80
22429, Note_on_c, 45, 0
22440, Note_on_c, 33, 80
22549, Note_on_c, 33, 0
22560, Note_on_c, 38, 80
22766, Note_on_c, 38, 0
22800, Note_on_c, 55, 80
22800, Note_on_c, 52, 80
22800, Note_on_c, 49, 80
23011, Note_on_c, 49, 0
23011, Note_on_c, 52, 0
23011, Note_on_c, 55, 0
23040, Note_on_c, 57, 80
23040, Note_on_c, 50, 80
23040, Note_on_c, 53, 80
23141, Note_on_c, 53, 0
23141, Note_on_c, 50, 0
23141, Note_on_c, 57, 0
23160, Note_on_c, 57, 80
23160, Note_on_c, 50, 80
23160, Note_on_c, 53, 80
23261, Note_on_c, 53, 0
23261, Note_on_c, 50, 0
23261, Note_on_c, 57, 0
23280, Note_on_c, 55, 80
23280, Note_on_c, 52, 80
23280, Note_on_c, 57, 80
23381, Note_on_c, 57, 0
23381, Note_on_c, 52, 0
23381, Note_on_c, 55, 0
23400, Note_on_c, 52, 80
23400, Note_on_c, 55, 80
23400, Note_on_c, 57, 80
23501, Note_on_c, 57, 0
23501, Note_on_c, 55, 0
23501, Note_on_c, 52, 0
23520, Note_on_c, 57, 80
23520, Note_on_c, 53, 80
23520, Note_on_c, 50, 80
23621, Note_on_c, 50, 0
23621, Note_on_c, 53, 0
23621, Note_on_c, 57, 0
23640, Note_on_c, 57, 80
23640, Note_on_c, 50, 80
23640, Note_on_c, 53, 80
23741, Note_on_c, 53, 0
23741, Note_on_c, 50, 0
23741, Note_on_c, 57, 0
23760, Note_on_c, 55, 80
23760, Note_on_c, 52, 80
23760, Note_on_c, 57, 80
23861, Note_on_c, 57, 0
23861, Note_on_c, 52, 0
23861, Note_on_c, 55, 0
23880, Note_on_c, 55, 80
23880, Note_on_c, 57, 80
23880, Note_on_c, 52, 80
23981, Note_on_c, 52, 0
23981, Note_on_c, 57, 0
23981, Note_on_c, 55, 0
24000, Note_on_c, 57, 80
24000, Note_on_c, 53, 80
24000, Note_on_c, 50, 80
24101, Note_on_c, 50, 0
24101, Note_on_c, 53, 0
24101, Note_on_c, 57, 0
24120, Note_on_c, 50, 80
24120, Note_on_c, 62, 80
24229, Note_on_c, 62, 0
24229, Note_on_c, 50, 0
24240, Note_on_c, 61, 80
24240, Note_on_c, 52, 80
24349, Note_on_c, 52, 0
24349, Note_on_c, 61, 0
24360, Note_on_c, 54, 80
24360, Note_on_c, 60, 80
24469, Note_on_c, 60, 0
24469, Note_on_c, 54, 0
24480, Note_on_c, 55, 80
24480, Note_on_c, 58, 80
24589, Note_on_c, 58, 0
24589, Note_on_c, 55, 0
24600, Note_on_c, 58, 80
24600, Note_on_c, 62, 80
24709, Note_on_c, 62, 0
24709, Note_on_c, 58, 0
24720, Note_on_c, 43, 80
24720, Note_on_c, 55, 80
24829, Note_on_c, 55, 0
24829, Note_on_c, 43, 0
24840, Note_on_c, 58, 80
24840, Note_on_c, 46, 80
24949, Note_on_c, 46, 0
24949, Note_on_c, 58, 0
24960, Note_on_c, 45, 80
24960, Note_on_c, 57, 80
25069, Note_on_c, 57, 0
25069, Note_on_c, 45, 0
25080, Note_on_c, 57, 80
25080, Note_on_c, 61, 80
25080, Note_on_c, 55, 80
25189, Note_on_c, 55, 0
25189, Note_on_c, 61, 0
25189, Note_on_c, 57, 0
25200, Note_on_c, 45, 80
25200, Note_on_c, 33, 80
25309, Note_on_c, 33, 0
25309, Note_on_c, 45, 0
25320, Note_on_c, 57, 80
25320, Note_on_c, 55, 80
25320, Note_on_c, 61, 80
25429, Note_on_c, 61, 0
25429, Note_on_c, 55, 0
25429, Note_on_c, 57, 0
25440, Note_on_c, 50, 80
25440, Note_on_c, 38, 80
25549, Note_on_c, 38, 0
25549, Note_on_c, 50, 0
25560, Note_on_c, 57, 80
25560, Note_on_c, 62, 80
25560, Note_on_c, 53, 80
25669, Note_on_c, 53, 0
25669, Note_on_c, 62, 0
25669, Note_on_c, 57, 0
25680, Note_on_c, 38, 80
25680, Note_on_c, 50, 80
25789, Note_on_c, 50, 0
25789, Note_on_c, 38, 0
25800, Note_on_c, 33, 80
25800, Note_on_c, 45, 80
25909, Note_on_c, 45, 0
25909, Note_on_c, 33, 0
25920, Note_on_c, 46, 80
25920, Note_on_c, 34, 80
26138, Note_on_c, 34, 0
26138, Note_on_c, 46, 0
26160, Note_on_c, 44, 80
26160, Note_on_c, 32, 80
26378, Note_on_c, 32, 0
26378, Note_on_c, 44, 0
26400, Note_on_c, 33, 80
26400, Note_on_c, 45, 80
26688, Note_on_c, 45, 0
26688, Note_on_c, 33, 0
26880, Note_on_c, 50, 80
26880, Note_on_c, 54, 80
26880, Note_on_c, 57, 80
26981, Note_on_c, 57, 0
26981, Note_on_c, 54, 0
26981, Note_on_c, 50, 0
27000, Note_on_c, 50, 80
27000, Note_on_c, 54, 80
27000, Note_on_c, 57, 80
27101, Note_on_c, 57, 0
27101, Note_on_c, 54, 0
27101, Note_on_c, 50, 0
27120, Note_on_c, 57, 80
27120, Note_on_c, 55, 80
27120, Note_on_c, 52, 80
27221, Note_on_c, 52, 0
27221, Note_on_c, 55, 0
27221, Note_on_c, 57, 0
27240, Note_on_c, 55, 80
27240, Note_on_c, 57, 80
27240, Note_on_c, 52, 80
27341, Note_on_c, 52, 0
27341, Note_on_c, 57, 0
27341, Note_on_c, 55, 0
27360, Note_on_c, 54, 80
27360, Note_on_c, 50, 80
27360, Note_on_c, 57, 80
27461, Note_on_c, 57, 0
27461, Note_on_c, 50, 0
27461, Note_on_c, 54, 0
27480, Note_on_c, 57, 80
27480, Note_on_c, 50, 80
27480, Note_on_c, 54, 80
27581, Note_on_c, 54, 0
27581, Note_on_c, 50, 0
27581, Note_on_c, 57, 0
27600, Note_on_c, 55, 80
27600, Note_on_c, 57, 80
27600, Note_on_c, 52, 80
27701, Note_on_c, 52, 0
27701, Note_on_c, 57, 0
27701, Note_on_c, 55, 0
27720, Note_on_c, 57, 80
27720, Note_on_c, 52, 80
27720, Note_on_c, 55, 80
27821, Note_on_c, 55, 0
27821, Note_on_c, 52, 0
27821, Note_on_c, 57, 0
27840, Note_on_c, 50, 80
27840, Note_on_c, 57, 80
27840, Note_on_c, 54, 80
27960, Note_on_c, 54, 0
27960, Note_on_c, 57, 0
27960, Note_on_c, 50, 0
28320, Note_on_c, 55, 80
28320, Note_on_c, 43, 80
28429, Note_on_c, 43, 0
28429, Note_on_c, 55, 0
28440, Note_on_c, 59, 80
28440, Note_on_c, 55, 80
28440, Note_on_c, 50, 80
28549, Note_on_c, 50, 0
28549, Note_on_c, 55, 0
28549, Note_on_c, 59, 0
28560, Note_on_c, 38, 80
28560, Note_on_c, 50, 80
28669, Note_on_c, 50, 0
28669, Note_on_c, 38, 0
28680, Note_on_c, 59, 80
28680, Note_on_c, 55, 80
28680, Note_on_c, 50, 80
28781, Note_on_c, 50, 0
28781, Note_on_c, 55, 0
28781, Note_on_c, 59, 0
28800, Note_on_c, 46, 80
28855, Note_on_c, 46, 0
28860, Note_on_c, 41, 80
28915, Note_on_c, 41, 0
28920, Note_on_c, 46, 80
28975, Note_on_c, 46, 0
28980, Note_on_c, 48, 80
29035, Note_on_c, 48, 0
29040, Note_on_c, 50, 80
29095, Note_on_c, 50, 0
29100, Note_on_c, 53, 80
29155, Note_on_c, 53, 0
29160, Note_on_c, 58, 80
29215, Note_on_c, 58, 0
29220, Note_on_c, 56, 80
29275, Note_on_c, 56, 0
29280, Note_on_c, 57, 80
29335, Note_on_c, 57, 0
29340, Note_on_c, 66, 80
29395, Note_on_c, 66, 0
29400, Note_on_c, 62, 80
29455, Note_on_c, 62, 0
29460, Note_on_c, 57, 80
29515, Note_on_c, 57, 0
29520, Note_on_c, 54, 80
29575, Note_on_c, 54, 0
29580, Note_on_c, 50, 80
29635, Note_on_c, 50, 0
29640, Note_on_c, 45, 80
29695, Note_on_c, 45, 0
29700, Note_on_c, 42, 80
29755, Note_on_c, 42, 0
29760, Note_on_c, 40, 80
29869, Note_on_c, 40, 0
29880, Note_on_c, 47, 80
29989, Note_on_c, 47, 0
30000, Note_on_c, 45, 80
30109, Note_on_c, 45, 0
30120, Note_on_c, 33, 80
30229, Note_on_c, 33, 0
30240, Note_on_c, 38, 80
30343, Note_on_c, 38, 0
30360, Note_on_c, 45, 80
30463, Note_on_c, 45, 0
30480, Note_on_c, 50, 80
30480, Note_on_c, 38, 80
30672, Note_on_c, 38, 0
30672, Note_on_c, 50, 0
30720, Note_on_c, 59, 80
30720, Note_on_c, 47, 80
30829, Note_on_c, 47, 0
30829, Note_on_c, 59, 0
30840, Note_on_c, 52, 80
30840, Note_on_c, 62, 80
30840, Note_on_c, 56, 80
30949, Note_on_c, 56, 0
30949, Note_on_c, 62, 0
30949, Note_on_c, 52, 0
30960, Note_on_c, 40, 80
30960, Note_on_c, 52, 80
31069, Note_on_c, 52, 0
31069, Note_on_c, 40, 0
31080, Note_on_c, 56, 80
31080, Note_on_c, 62, 80
31080, Note_on_c, 52, 80
31189, Note_on_c, 52, 0
31189, Note_on_c, 62, 0
31189, Note_on_c, 56, 0
31200, Note_on_c, 59, 80
31200, Note_on_c, 47, 80
31309, Note_on_c, 47, 0
31309, Note_on_c, 59, 0
31320, Note_on_c, 56, 80
31320, Note_on_c, 62, 80
31320, Note_on_c, 52, 80
31429, Note_on_c, 52, 0
31429, Note_on_c, 62, 0
31429, Note_on_c, 56, 0
31440, Note_on_c, 52, 80
31440, Note_on_c, 40, 80
31549, Note_on_c, 40, 0
31549, Note_on_c, 52, 0
31560, Note_on_c, 52, 80
31560, Note_on_c, 62, 80
31560, Note_on_c, 56, 80
31669, Note_on_c, 56, 0
31669, Note_on_c, 62, 0
31669, Note_on_c, 52, 0
31680, Note_on_c, 45, 80
